ncb|purl|capa|tipo de material|língua|língua da obra original|título|subtítulo|título original|edição|publicação|data da publicação|data da publicação2|dimensões|autor|autor - organização|co-autores|autores secundários|co-autores - organizações|autores secundários - organizações|cota|coleção|id persistente|acesso|notas gerais|notas título|notas conteúdo|sumário|título uniforme|título colectivo uniforme
382834|https://purl.pt/43815|https://bndigital.bnportugal.gov.pt//i/?IIIF=/b6/d0/71/c6/b6d071c6-e05d-4c17-96b2-07a62e35fb7f/iiif/cam-82-1-v_0000_000005.tif/full/!300,500/0/default.jpg|Livro impresso|Português||Comemoração gloriosa da morte de Luiz de Camões 10 de Junho de 1889|||1.ª ed.|Evora : Minerva Eborense de J. José Baptista, Rua d'Aviz|1889|1889|12, 4 p.|Barata, António Francisco, 1836-1910|||Camões, Luís de, 1524-1580, Antecedente bibliográfico|||CAM. 309//13 V.|CAM500|http://id.bnportugal.gov.pt/bib/catbnp/382834|Livre
382844|https://purl.pt/43227|https://bndigital.bnportugal.gov.pt//i/?IIIF=/be/12/df/5e/be12df5e-248d-4e0b-823f-bb93ea5db616/iiif/cam-2058-v_0001.tif/full/!300,500/0/default.jpg|Livro impresso|Português||A Luiz de Camões|com notas curiosas e tres ineditos do poeta||1.ª ed.|Evora : Tip. Minerva, de A.F. Barata|1880|1880|24 p.|Barata, António Francisco, 1836-1910|||Camões, Luís de, 1524-1580, Antecedente bibliográfico|||L. 599//32 A.|CAM500|http://id.bnportugal.gov.pt/bib/catbnp/382844|Livre
382955|https://purl.pt/43816|https://bndigital.bnportugal.gov.pt//i/?IIIF=/df/8e/1b/e5/df8e1be5-0f74-4fdb-9b58-5bfa696ca99d/iiif/cam-53-5-a_0001.tif/full/!300,500/0/default.jpg|Livro impresso|Português||Auto da cunhagem da medalha comemorativa das festas da Grande Comissão Portuense...|||1.ª ed.|Porto : s. n.|1880|1880|||Grande Comissão Portuense||Camões, Luís de, 1524-1580, Antecedente bibliográfico|||CAM. 53//5 A.|CAM500|http://id.bnportugal.gov.pt/bib/catbnp/382955|Livre
382972|https://purl.pt/43819|https://bndigital.bnportugal.gov.pt//i/?IIIF=/80/3b/b9/df/803bb9df-b4de-496a-adbc-25a9d95b3638/iiif/cam-55-a_0007.tif/full/!300,500/0/default.jpg|Livro impresso|Português||Surrexit|homenagem a Luís de Camões||1.ª ed.|Lisboa : Imprensa Nacional|1880|1880||Ribeiro, Tomás, 1831-1901||||||CAM. 55 A.|CAM500|http://id.bnportugal.gov.pt/bib/catbnp/382972|Livre
382978|https://purl.pt/43823|https://bndigital.bnportugal.gov.pt//i/?IIIF=/8a/04/06/d1/8a0406d1-dcdf-40af-9ba2-5fa354405f51/iiif/cam-56-a_0001.tif/full/!300,500/0/default.jpg|Livro impresso|Português||Programa da celebração em Lisboa do terceiro centenário de Luís de Camões|comemoração promovida pela imprensa jornalística auxiliada pela Câmara Municipal||1.ª ed.|Lisboa : Tip. Universal|1880|1880|8 p.||||Camões, Luís de, 1524-1580, Antecedente bibliográfico|||CAM. 134 A.|CAM500|http://id.bnportugal.gov.pt/bib/catbnp/382978|Livre
382978|https://purl.pt/43823|https://bndigital.bnportugal.gov.pt//i/?IIIF=/8a/04/06/d1/8a0406d1-dcdf-40af-9ba2-5fa354405f51/iiif/cam-56-a_0001.tif/full/!300,500/0/default.jpg|Livro impresso|Português||Programa da celebração em Lisboa do terceiro centenário de Luís de Camões|comemoração promovida pela imprensa jornalística auxiliada pela Câmara Municipal||1.ª ed.|Lisboa : Tip. Universal|1880|1880|8 p.||||Camões, Luís de, 1524-1580, Antecedente bibliográfico|||CAM. 134 A.|CAM500|http://id.bnportugal.gov.pt/bib/catbnp/382978|Livre
382978|https://purl.pt/43823|https://bndigital.bnportugal.gov.pt//i/?IIIF=/8a/04/06/d1/8a0406d1-dcdf-40af-9ba2-5fa354405f51/iiif/cam-56-a_0001.tif/full/!300,500/0/default.jpg|Livro impresso|Português||Programa da celebração em Lisboa do terceiro centenário de Luís de Camões|comemoração promovida pela imprensa jornalística auxiliada pela Câmara Municipal||1.ª ed.|Lisboa : Tip. Universal|1880|1880|8 p.||||Camões, Luís de, 1524-1580, Antecedente bibliográfico|||CAM. 134 A.|CAM500|http://id.bnportugal.gov.pt/bib/catbnp/382978|Livre
382981|https://purl.pt/43818|https://bndigital.bnportugal.gov.pt//i/?IIIF=/2b/2d/51/1b/2b2d511b-4290-4cc3-b338-dffc6cbedad2/iiif/cam-57-a_0001.tif/full/!300,500/0/default.jpg|Livro impresso|Português||Relatório da Directoria do Gabinete de Leitura do Rio de Janeiro em 1880|||1.ª ed.|Rio de Janeiro : Tip e lit. Moreira Maximino|1881|1881|||||||Real Gabinete Português de Leitura do Rio de Janeiro|CAM. 57 A.|CAM500|http://id.bnportugal.gov.pt/bib/catbnp/382981|Livre
385945|https://purl.pt/43873|https://bndigital.bnportugal.gov.pt//i/?IIIF=/ca/5d/8c/c5/ca5d8cc5-b85c-4f76-893f-7de2d31a6d43/iiif/cam-63-a_0000_000007.tif/full/!300,500/0/default.jpg|Livro impresso|Poliglota|Português|Álbum literário comemorativo do terceiro centenário de Luís de Camões|||1.ª ed.|Porto : Tip. Ocidental|1880|1880|28 p.||||Esteves, Francisco Xavier, 1864-1944, Editor literário|||CAM. 133 A.|CAM500|http://id.bnportugal.gov.pt/bib/catbnp/385945|Livre
385949|https://purl.pt/43866|https://bndigital.bnportugal.gov.pt//i/?IIIF=/06/33/d8/97/0633d897-92cc-4a30-beb0-aa004a6f6470/iiif/cam-64-1-a_0001.tif/full/!300,500/0/default.jpg|Livro impresso|Português||Homenagem a Camões|Luís de Camões e a nacionalidade portuguesa||1.ª ed.|São Miguel : s. n.|1880|1880|||Centro Republicano Federal de Ponta Delgada|||||CAM. 64//1 A.|CAM500|http://id.bnportugal.gov.pt/bib/catbnp/385949|Livre
386935|https://purl.pt/43871|https://bndigital.bnportugal.gov.pt//i/?IIIF=/c8/18/91/78/c8189178-5871-4300-9edd-154703c6e75a/iiif/cam-64-3-a_0000_000001.tif/full/!300,500/0/default.jpg|Livro impresso|Português||Vianna a Camões|comemoração do tricentenário do imortal cantor dos Lusíadas||1.ª ed.|Viana do Castelo : André Jorge Pereira & Filho|1880|1880||||||||CAM. 64//3 A.|CAM500|http://id.bnportugal.gov.pt/bib/catbnp/386935|Livre
