256114;https://bndigital.bnportugal.gov.pt//i/?IIIF=/f1/3b/66/80/f13b6680-dd72-4990-b83f-c106878060a9/iiif/cam-120-1-p_0000_000001.tif/full/!300,500/0/default.jpg
256271;https://bndigital.bnportugal.gov.pt//i/?IIIF=/38/2f/a0/12/382fa012-8dd8-4183-8de3-2e6ce57f3988/iiif/cam-121-p_0000_000007.tif/full/!300,500/0/default.jpg
256278;https://bndigital.bnportugal.gov.pt//i/?IIIF=/07/95/0c/f3/07950cf3-f41e-4627-aa2e-8eef2264454e/iiif/cam-1648-v_0000_000003.tif/full/!300,500/0/default.jpg
256299;https://bndigital.bnportugal.gov.pt//i/?IIIF=/53/f7/db/1e/53f7db1e-a9e4-45ba-b531-e2f68be6a7d3/iiif/cam-131-1-p_0000_000004.tif/full/!300,500/0/default.jpg
256319;https://bndigital.bnportugal.gov.pt//i/?IIIF=/8e/66/78/53/8e667853-d35b-4c5b-9796-91e215d0fbb6/iiif/cam-133-1-p_0000_000005.tif/full/!300,500/0/default.jpg
256405;https://bndigital.bnportugal.gov.pt//i/?IIIF=/45/ff/1d/14/45ff1d14-bbdc-4ca4-a69c-95b3eb1160c2/iiif/cam-519-p_0000_000005.tif/full/!300,500/0/default.jpg
256432;https://bndigital.bnportugal.gov.pt//i/?IIIF=/78/ac/3f/9f/78ac3f9f-3806-4888-be59-73a913e27b8b/iiif/cam-148-1-p_0000_000005.tif/full/!300,500/0/default.jpg
256563;https://bndigital.bnportugal.gov.pt//i/?IIIF=/8f/3a/ef/1c/8f3aef1c-26e4-4603-8a31-70bb7b76bf5b/iiif/cam-156-1-p_0000_000011.tif/full/!300,500/0/default.jpg
257291;https://bndigital.bnportugal.gov.pt//i/?IIIF=/61/2a/0b/40/612a0b40-87ef-4784-b03e-6e0cb2c55d59/iiif/cam-1201-v_0000_000001.tif/full/!300,500/0/default.jpg
257292;https://bndigital.bnportugal.gov.pt//i/?IIIF=/a1/e8/29/5a/a1e8295a-ce2a-46d5-a94f-fb545f21b212/iiif/cam-162-p_0000_000007.tif/full/!300,500/0/default.jpg
257302;https://bndigital.bnportugal.gov.pt//i/?IIIF=/49/c7/d6/70/49c7d670-66b9-4175-99cc-6c5218ce8176/iiif/cam-165-p_0000_000005.tif/full/!300,500/0/default.jpg
258367;https://bndigital.bnportugal.gov.pt//i/?IIIF=/1e/a2/83/77/1ea28377-fcd3-4a6b-9a37-9250034082ea/iiif/cam-174-p_0000_000005.tif/full/!300,500/0/default.jpg
258484;https://bndigital.bnportugal.gov.pt//i/?IIIF=/c6/d0/e6/87/c6d0e687-d880-4096-bb37-0872eb31b1fc/iiif/cam-106-1-v_0000_000001.tif/full/!300,500/0/default.jpg
258528;https://bndigital.bnportugal.gov.pt//i/?IIIF=/57/f5/ec/f0/57f5ecf0-c23e-47fc-b710-6ff9f050ff25/iiif/cam-106-4-v_0000_000001.tif/full/!300,500/0/default.jpg
258572;https://bndigital.bnportugal.gov.pt//i/?IIIF=/fc/41/bb/57/fc41bb57-783d-404b-a938-8b4ad693966f/iiif/cam-340-3-p_0001.tif/full/!300,500/0/default.jpg
258720;https://bndigital.bnportugal.gov.pt//i/?IIIF=/f7/40/ad/1e/f740ad1e-8674-4bc6-baca-d32e6f1f3492/iiif/cam-201-p_0000_000007.tif/full/!300,500/0/default.jpg
259051;https://bndigital.bnportugal.gov.pt//i/?IIIF=/a5/13/03/82/a5130382-6c50-4b92-9b2c-dd2513a925fa/iiif/cam-212-p_0000_000005.tif/full/!300,500/0/default.jpg
259103;https://bndigital.bnportugal.gov.pt//i/?IIIF=/15/a9/dd/8a/15a9dd8a-7905-45f9-b66d-e369667d8474/iiif/cam-215-p_0000_000007.tif/full/!300,500/0/default.jpg
259145;https://bndigital.bnportugal.gov.pt//i/?IIIF=/32/6c/6d/3c/326c6d3c-cb9b-4ef6-a90c-739ee18f22dd/iiif/cam-219-p_0000_000009.tif/full/!300,500/0/default.jpg
